sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.enc.prompt.txt::00432,You never said,1.0,content_diversity,"you didn't like my girlfriend, what's wrong with her?","I wasn't following the instructions right, now what do I do?","I missed the exit, now we went way out of our way!","my butt looks big in these jeans, I'm not going to wear them anymore!","I was a bad cook, why are you just telling me this now?"
test.enc.prompt.txt::00432,You never said,0.0,content_diversity,"you didn't like my cooking, this is a fine time to tell me!","you think my cooking sucks, don't you think you should have mentioned this before?","you don't like the way I cook meals, I sure wish you would have said so!","my cooking isn't any good, you should have said something instead of just eating it!","that my cooking is terrible, I'd rather you tell me that kind of stuff right away!"
test.enc.prompt.txt::00433,That the atmosphere,1.0,content_diversity,smells funny,is colder,is getting thin,is polluted,is worse now
test.enc.prompt.txt::00433,That the atmosphere,0.0,content_diversity,is toxic,is filled with poison,is getting worse,is being polluted,will never recover
test.enc.prompt.txt::00434,You son of,1.0,content_diversity,a gun! How were you able to get all that done?,bitch! How dare you call me that!,whore. You're going down for that!`,mine; you are the most cherished person to me.,"nope, not gonna say it. I'm not going to let you bring me down to that level!"
test.enc.prompt.txt::00434,You son of,0.0,content_diversity,a gun! I've been meaning to do that for so long but haven't been able to.,of a gun; would you look at that!,of a gun. I'm just amazed at how you are able to do what you do!,of a gun. Wait until the others see this!,"of a gun, you're amazing, just amazing!"
test.enc.prompt.txt::00435,You've been doing,1.0,content_diversity,"an evil thing, stop hurting that girl.",a wonderful job with those roses.,really great work counseling the bereaved.,"a crime, stealing that money.","a great job, knotting that macrame."
test.enc.prompt.txt::00435,You've been doing,0.0,content_diversity,good therapy with the sad family members.,"a sort of Karma building thing, helping people who have dead relatives.","helping behavior, allowing people to work through stages of death.","family therapy, focusing on profound loss.","something to help pastors, add support to those left by dead."
test.enc.prompt.txt::00436,These Colonial Marines,1.0,content_diversity,created for PlayStation 3 are much cooler than the promo advertised last year.,are the true heroes of this country.,have been doing drills in town since Thursday.,are sponsoring an Adopt-a-pet drive that is actually proving quite successful.,have been sleeping by the lake for three weeks now.
test.enc.prompt.txt::00436,These Colonial Marines,0.0,content_diversity,are the distinguished brave in our community.,are the real idols that we all look up to.,represent the true champions that we aspire to be.,live as an exemplar to our children.,are the Superman's of this world.
test.enc.prompt.txt::00437,Looks like you,1.0,content_diversity,did not get the memo!,got up on the wrong side of the bed today,have your work cut out for you with this one,could use a big hug,had a fun weekend
test.enc.prompt.txt::00437,Looks like you,0.0,content_diversity,are going to have a tough time here,certainly will earn every penny today,will be tested in every way,picked the worst client,need all of the patience in the world
test.enc.prompt.txt::00438,What's he scanning,1.0,content_diversity,with that tricorder?,into the fax machine?,the patient in the MRI for?,out there on the radar screen?,for on that passenger?
test.enc.prompt.txt::00438,What's he scanning,0.0,content_diversity,with that medical device,with the diagnostic tool,with that handheld scanner,with that futuristic machine,with that star trek technology
test.enc.prompt.txt::00439,Where are your,1.0,content_diversity,clothes? This is a movie set!,"knives, I need to chop up some vegetables.",skis? We were going camping this weekend!,"manners, young man? This is a school not a zoo.",ideals? When did you stop caring?
test.enc.prompt.txt::00439,Where are your,0.0,content_diversity,pride and empathy? Don't you care about them anymore?,thoughts and prayers now? Didn't you use to care?,best intentions? When did everything go so wrong for you?,endless ambitions taking us? Didn't you once say this was the wrong path?,goals ending? Why must we be here?
test.enc.prompt.txt::00440,At ease. I'm,1.0,content_diversity,completely relaxed.,not upset with you.,never going to find fault with you.,leaving now.,taking control.
test.enc.prompt.txt::00440,At ease. I'm,0.0,content_diversity,going home.,heading out.,finished here and taking my leave.,saying goodbye.,outta here!
test.enc.prompt.txt::00441,Hah! Stop your,1.0,content_diversity,Madness with these jokes,Crazy behavior right now.,Mom from calling the cops!,Friends from following me.,Girlfriend from eating that
test.enc.prompt.txt::00441,Hah! Stop your,0.0,content_diversity,Horrible jokes you keep making,Ways of making fun of others,Tendency to joke too much,Picking on other people,Weird jokes with us
test.enc.prompt.txt::00442,We're not making,1.0,content_diversity,it to the Hamptons.,a cake here.,a bomb.,love to this song.,fences.
test.enc.prompt.txt::00442,We're not making,0.0,content_diversity,it all the way out to Long Island.,it to our vacation.,it all the way to the summer house.,it to the new place.,it to the party this weekend.
test.enc.prompt.txt::00443,They're in the,1.0,content_diversity,basement digging up something.,car on their way to the hospital.,backseat holding hands.,spaceship headed to Mars.,boat out on Lake Mead.
test.enc.prompt.txt::00443,They're in the,0.0,content_diversity,truck headed to the emergency room.,car taking Jane to get stitches.,backseat of the car and I'm driving them to the hospital.,suburban heading to see Dad in the hospital.,car driving as fast as they can to the emergency room.
test.enc.prompt.txt::00444,And how are,1.0,content_diversity,you this fine evening?,going to get to the party?,the neighbors reacting to your new fence?,the kids adapting to their new school?,all these people going to fit into this car?
test.enc.prompt.txt::00444,And how are,0.0,content_diversity,you doing on this gorgeous and warm summer night?,you and yours on this starry twilight?,my good  frends feeling tonight?,you feeling on this excellent end of the day?,you and your mom enjoying your night so far?
test.enc.prompt.txt::00445,Bad dreams again?,1.0,content_diversity,I can’t believe it.,That’s so scary.,Why did you see a scary movie?,That’s weird.,I knew that was going to happen.
test.enc.prompt.txt::00445,Bad dreams again?,0.0,content_diversity,How could that happen.,I hope you don’t see them again.,Wow that’s scary.,Hope you feeling better.,So what did you see?
test.enc.prompt.txt::00446,They'd be here,1.0,content_diversity,if they weren't dead.,if they really cared.,again.,if you let them.,tomorrow.
test.enc.prompt.txt::00446,They'd be here,0.0,content_diversity,on the next day.,later.,later this week.,the day after today.,after midnight.
test.enc.prompt.txt::00447,Ripley...she doesn't have,1.0,content_diversity,the brains to start that new job.,any legs to run the NYC marathon.,confidence to leave her boyfriend.,money to do the things that she wants to do.,a clue on how to move forward with her life.
test.enc.prompt.txt::00447,Ripley...she doesn't have,0.0,content_diversity,the means to go out with her friends.,her finances in order to travel.,cash to go buy food even though she is starving.,credit to rent a new car for her road trip.,coins to use on the slot machines as she wants to gamble her life away.
test.enc.prompt.txt::00448,Burke! Open the,1.0,content_diversity,refrigerator now please!,window to get some fresh air.,car trunk so I can get the groceries out.,back door and let the dog out,car window because it smells in here!
test.enc.prompt.txt::00448,Burke! Open the,0.0,content_diversity,car window because I am noticing a horrible smell.,car window before you fart next time!,car window because something smells like it died in here.,window of the car to get some fresh air from this smell!,vehicle window because I am getting a whiff of something bad!
test.enc.prompt.txt::00449,I knew you'd,1.0,content_diversity,would be here.,certainly be in the area.,want to be part of this group.,consider this event to be you.,couldn't resist being here.
test.enc.prompt.txt::00449,I knew you'd,0.0,content_diversity,would be attending.,wouldn't miss the event.,considered this event you didn't want to miss.,made plans to attend.,could be counted on to be here.
test.enc.prompt.txt::00790,"Normally, we'd be",1.0,content_diversity,at the beach in the sun by now,happier about being at home,"at work all day, instead of home",chatting about the weather,all in this together.
test.enc.prompt.txt::00790,"Normally, we'd be",0.0,content_diversity,taking a vacation,on holiday,soaking in the sun,in the sand and sun,tanning on the sand.
test.enc.prompt.txt::00791,As real as,1.0,content_diversity,"it seems, it is not real.",real can get.,the stars in the sky.,it is in your head.,a fantasy can be.
test.enc.prompt.txt::00791,As real as,0.0,content_diversity,a lie is in your head.,a dream can be.,the unicorns and leprechauns are in the world.,a book is in your imagination.,your imagination is.
test.enc.prompt.txt::00792,I want you,1.0,content_diversity,to know,more than anything,LIKE YESTERDAY,to tell me the time,to call me later
test.enc.prompt.txt::00792,I want you,0.0,content_diversity,to tell me what time it is,to give me the time,let me know what time it is,to tell the time right now,let me know next time
test.enc.prompt.txt::00793,"Ah, beautiful. Just",1.0,content_diversity,the thing to get an old mans blood running again.,"beautiful, you are indeed stunning my dear.","one suggestion, take the fish out of your mouth.",seeing you today has made the whole world a better place.,imagine the look on his face when they see you!
test.enc.prompt.txt::00793,"Ah, beautiful. Just",0.0,content_diversity,might be better if you didn;t have a fish in your mouth.,"one thing, lose the fish.","one thing, take the banana out of your mouth.","one suggestion, take the apple out of your mouth.","an idea, take the brick out of your mouth."
test.enc.prompt.txt::00794,Mrs. Peel ...,1.0,content_diversity,your exams are way too hard,you should behave yourself,why don't you like me,what is your dirty secret,i think you should dress more formaly
test.enc.prompt.txt::00794,Mrs. Peel ...,0.0,content_diversity,you have hardest exams,it is so hard to pass your exam,it is impossible to get A on your exam,your assessment methods are difficult,your exams are so difficult
test.enc.prompt.txt::00795,May I help,1.0,content_diversity,with that heavy box,you with your homework,his dad? he looks tired,building new house,with food rationing? I could volunteer
test.enc.prompt.txt::00795,May I help,0.0,content_diversity,your dad? he looks exhausted,"his father, he doesn't look well","your dad, he looks bad","your old man, he looks tired","his dad, he looks so exhausted"
test.enc.prompt.txt::00796,Your voice --,1.0,content_diversity,it's like an angel.,what happened to your voice?,you are very hoarse.,it's awful.,you have no voice.
test.enc.prompt.txt::00796,Your voice --,0.0,content_diversity,"horrible, like nails on a chalkboard.",awful and screeching.,so terrible. Give up the singing.,I've never heard something worse in my life.,God help us all. It's bad.
test.enc.prompt.txt::00797,"Congratulations, Mrs. Peel.",1.0,content_diversity,You don't have cancer.,You won a trip to Hawaii!,We would like you to work for us.,You just got promoted!,You are pregnant!
test.enc.prompt.txt::00797,"Congratulations, Mrs. Peel.",0.0,content_diversity,We are proud to offer you a position within the company.,We are offering you this job.,There is a job for at our company if you want it.,We have a job for you at our company.,There's a place for you within our company.
test.enc.prompt.txt::00798,Close. We're so,1.0,content_diversity,near the shore.,going to that new restaurant.,leaving for vacation soon.,close to starting our own business.,going to buy our own house.
test.enc.prompt.txt::00798,Close. We're so,0.0,content_diversity,near to the beach.,close to the shoreline.,close. Swim for the shore!,near the island. Swim for the beach fast.,close to land. Hurry before we drown.
test.enc.prompt.txt::00799,My number two.,1.0,content_diversity,not my number 1,i wanna be first,why second,who cares,why dont you make it number 1?
test.enc.prompt.txt::00799,My number two.,0.0,content_diversity,why not first?,ok but why 2,who wants to be second?,second place sucks,your number 1 would be better than 2
test.enc.prompt.txt::00800,For starters. Of,1.0,content_diversity,course I want the soup.,what do you recommend?,course I want you gone?,"the moon, is where I'm from.",course we are going to the hospital.
test.enc.prompt.txt::00800,For starters. Of,0.0,content_diversity,course. Bring me an appetizer.,course I am starving. Bring me some chicken noodle.,course we are eating a three course meal.,course. Bring me soup and salad.,course I need a starter. How about some soup?
test.enc.prompt.txt::00801,"Doctor Peel, I",1.0,content_diversity,don't feel good,think you aren't real doctor,believe i have every right to demand payback,think you should have given me prescription,can't find my antibiotics
test.enc.prompt.txt::00801,"Doctor Peel, I",0.0,content_diversity,am not well,feel sick,think I might be sick,feel unwell,feel exhausted
test.enc.prompt.txt::00802,Red herring would,1.0,content_diversity,be a perfect choice for dinner,be so hard to catch,not exist in warmer waters,be best choice of protein,be classified as a blue fish
test.enc.prompt.txt::00802,Red herring would,0.0,content_diversity,be a good choice for dinner,be perfect dinner choice,be nice for a dinner,be perfect meal for dinner,be nice for evening meal
test.enc.prompt.txt::00803,... Showers followed,1.0,content_diversity,the day before,the next day,me around seemingly,close behind,by a a long bath
test.enc.prompt.txt::00803,... Showers followed,0.0,content_diversity,it was very close,cant say it wasn't that close,it was pretty close,very close to me seemingly,not too far away
test.enc.prompt.txt::00804,That place is,1.0,content_diversity,the best place to eat in town,kind of scary,"gorgeous, they put a lot of work into it.",not where you would want to stay,where we all had the best time for her wedding.
test.enc.prompt.txt::00804,That place is,0.0,content_diversity,so pretty,"pretty, they just fixed it up",all fixed up and gorgeous,so nice now that it's redone,beautiful after the remodel.
test.enc.prompt.txt::00805,"According to Mother,",1.0,content_diversity,you are not good enough or me.,the 5:15 train should get us there in plenty of time.,"the weather is supposed to turn for the worse later,",the old boat sank back in the 40's,father left when we were babies but I am not so sure.
test.enc.prompt.txt::00805,"According to Mother,",0.0,content_diversity,there is a storm headed our way.,is it going to rain later on.,"the weather is set to turn quite foul later today,",there is a snow storm set to hit us this afternoon.,the weather is going to be rotten later today.
test.enc.prompt.txt::00806,Not so much,1.0,content_diversity,lately,"sugar, it is too sweet","time, you should be done sooner","perfume, it doesn't smell good","money, it is too expensive"
test.enc.prompt.txt::00806,Not so much,0.0,content_diversity,"perfume, it smells bad","fragrance, it doesn't smell good",toilette it smells bad,"perfume, it stinks","fragrance, smell is too intensive"
test.enc.prompt.txt::00807,So ... I,1.0,content_diversity,bet you weren't expecting to see me.,think it better if we both get dressed and leave.,suppose you want to go to the park?,"have a plan, you may not like it though.","shot him and ran away, I think he is dead"
test.enc.prompt.txt::00807,So ... I,0.0,content_diversity,guess you want to go to the park?,think you would like a walk to the funfair?,suppose you want to go to the meadow?,will be taking you to the park then?,think a trip to the park is in order then?
test.enc.prompt.txt::00808,That's possible. Sir,1.0,content_diversity,please stand back,alex ferguson is greatest coach of all time,i think you're pushing your luck,i'll have to ask you to leave the courthouse,you better watch your mouth
test.enc.prompt.txt::00808,That's possible. Sir,0.0,content_diversity,watch your language,don't be rude,stop threatening me,watch what you're saying,stop behaving so rude
test.enc.prompt.txt::00809,"Elementary, Mrs. Peel.",1.0,content_diversity,you should have learned it in elementary school,do you know what that is,see you there tomorrow,i need to take my son there,which one would you recommend
test.enc.prompt.txt::00809,"Elementary, Mrs. Peel.",0.0,content_diversity,meet you there tomorrow,let's meet there,let's hang together at elementary,meet me behind the elementary,i'll see you there
test.enc.prompt.txt::00810,Not quite. This,1.0,content_diversity,is the worst thing you've done,must be true love,is why you never screw a mob boss,is what you get for playing with her feelings,should be banned
test.enc.prompt.txt::00810,Not quite. This,0.0,content_diversity,is by far the worst thing you've done,is so cruel,is the biggest mistake you've commited,is so wrong on many levels,is one of the most selfish and worse things you've done
test.enc.prompt.txt::00811,The Prospero Project,1.0,content_diversity,is the most known project in history,is the name of my project for class,could be fake,in my opinion is not that good,has set the ground for later similar projects
test.enc.prompt.txt::00811,The Prospero Project,0.0,content_diversity,isn't good at all,in my honest opinion is worthless,isn't relevant,shouldn't be considered good,is not worth at all
test.enc.prompt.txt::00812,Exactly. There'd been,1.0,content_diversity,more of those snakes in the past.,fewer hate crimes before.,a lot more money in the bank.,proof she cheated.,food to eat just a week before.
test.enc.prompt.txt::00812,Exactly. There'd been,0.0,content_diversity,a lot of cash in the vault.,a ton of money in the safe.,millions in the bank vault before they robbed the place.,lots and lots of rare coins in the boxes at the bank.,millions and they stole it all from the bank.
test.enc.prompt.txt::00813,That's what we,1.0,content_diversity,were thinking also.,will do to make it correct,all thought of the situation,can do later,will have for dinner
test.enc.prompt.txt::00813,That's what we,0.0,content_diversity,all thought at first,were thinking,thought about the situation,thought was the problem,we starting to think
test.enc.prompt.txt::00814,Three agents killed,1.0,content_diversity,in a battle near the docks,is a shame for our agency,shouldn't go unpunished,require sanctions,take out mob ring
test.enc.prompt.txt::00814,Three agents killed,0.0,content_diversity,shouldn't be not punished,should be revenged,should be avenged,requires vendetta,shouldn't go without consequences
test.enc.prompt.txt::00815,And do you,1.0,content_diversity,know my cousin,eat a lot before sleep time,like me as a friend,do your chores regularly,think our country's headed in wrong direction
test.enc.prompt.txt::00815,And do you,0.0,content_diversity,eat a lot before bed time,consume food before sleeping time,eat before going to bed,eat a lot on evenings,eat large amount of food after 9 PM
test.enc.prompt.txt::00816,I'm playing to,1.0,content_diversity,win,get better,beat you basically,impress people,go further
test.enc.prompt.txt::00816,I'm playing to,0.0,content_diversity,im trying to perfect my skills,trying to get alot better,doing this to be greater,i want to be better so i am trying harder,i want to be a lot beter
test.enc.prompt.txt::00817,Please don't tell,1.0,content_diversity,him it's a suprise,on me for doing it like that,"the others, it's a secret",her that she lost all of it,them that it will soon be over.
test.enc.prompt.txt::00817,Please don't tell,0.0,content_diversity,anyone about the secret,the secret to anyone,anyone what I told you,that I told you,secret to him
test.enc.prompt.txt::00818,"Teddy bears, cuckoo",1.0,content_diversity,for cocoa puffs.,"clocks, and old mansions.","birds, I don't know what I mean.",is what I am.,were my favorite pets.
test.enc.prompt.txt::00818,"Teddy bears, cuckoo",0.0,content_diversity,those were my pets.,I loved those animals so much growing up.,they were my pet's names.,my pets were my family.,they are buried in the pet cemetery and were my favorites.
test.enc.prompt.txt::00819,'The owl and,1.0,content_diversity,the bee sat atop the tree,it's babies rested in the nest,it's friends flew by the light of the moon.,the eagle never flew at the same time,the opossum shared the same branch
test.enc.prompt.txt::00819,'The owl and,0.0,content_diversity,his friends flew by at night,the bat only flew at night,the others flew by nightly,his friends only fly at night,and her friends fly at night by the moon light.
test.enc.prompt.txt::00820,Your mission is,1.0,content_diversity,to bring your troops home safely,to confiscate money from dealers,to be the best in your class,get better at chess,not to eat so much junk food
test.enc.prompt.txt::00820,Your mission is,0.0,content_diversity,to get home safely with your troops,to bring home your soldiers,to safely come back home,to get your brigade home,to save the rest of your soldiers
test.enc.prompt.txt::00821,Emma in Wonderland.,1.0,content_diversity,this is the best movie i've seen,should be rated pg13,i have never heard of it,she got lost,is it not alice?
test.enc.prompt.txt::00821,Emma in Wonderland.,0.0,content_diversity,it's the best movie,it is one of the best movies so far,i adore that movie,one of my favourite movies,i believe it is the best movie of all time
test.enc.prompt.txt::00822,Talk to the,1.0,content_diversity,hand,man behind the counter,"boss, he's over there",person who told you that to begin with,other man if he won't listen
test.enc.prompt.txt::00822,Talk to the,0.0,content_diversity,man in charge,"guy over there, he's the boss",boss in the corner,person in charge,guy who runs the show.
test.enc.prompt.txt::00823,"Ah, here we",1.0,content_diversity,go again,"are, right in this spot",can eat all day,"go, this is where we should live",can spend the day outside in the sun
test.enc.prompt.txt::00823,"Ah, here we",0.0,content_diversity,can buy a house.,is where we can live,should stay forever,never leave this spot,have the best location to live.
test.enc.prompt.txt::00824,Privately owned by,1.0,content_diversity,the Gates family.,whoever wants to own it.,them and you cannot trespass.,that old family and rumored to be haunted.,the people that lost their son in the war.
test.enc.prompt.txt::00824,Privately owned by,0.0,content_diversity,the family who were murdered and haunt the place.,the ancient family and ghosts have been spotted there.,the people whose family was killed in the house and now haunt it.,the family who founded this town. Apparitions have been seen by schoolchildren.,that historical clan that now family members haunt the house.
test.enc.prompt.txt::00825,You're not venturing,1.0,content_diversity,into the wilderness alone.,into that house.,around this foreign country.,up the river without the rest of the people.,across the ocean without a crew.
test.enc.prompt.txt::00825,You're not venturing,0.0,content_diversity,around the forest without me.,into the woods alone without protection.,around the wilds of Alaska without the rest of the team.,"out, into the wilderness, alone.","alone, into a wild area filled with bears."
test.enc.prompt.txt::00826,Still doesn't. Better,1.0,content_diversity,call later,try another thing,be good at it next time,do it yourself,do something about it
test.enc.prompt.txt::00826,Still doesn't. Better,0.0,content_diversity,try again later,try calling later,do it again later,call back another time,try calling back in an hour
test.enc.prompt.txt::00827,I was hoping,1.0,content_diversity,you could take me out for a dinner,i wouldn't have to see him,you could borrow me some money,he has changed,i wouldn't have to do whole project by myself
test.enc.prompt.txt::00827,I was hoping,0.0,content_diversity,you could lend me money,i could borrow money from you,you can give me some money,"you can lend me money, I'll pay you back",you can give me money and I'll pay back
test.enc.prompt.txt::00828,Cocky little bastard.,1.0,content_diversity,you shouldn't be breathing,what have you done,don't act like that or i'll shut your mouth,it's all your fault,you're mistake has costed us millions
test.enc.prompt.txt::00828,Cocky little bastard.,0.0,content_diversity,you should be dead,i should kill you,you shouldn't be alive,you should be burried,i will strangle you
test.enc.prompt.txt::00829,I think she,1.0,content_diversity,is the perfect girl for you,might be the best student in our class,might be suicidal,is the best softball player around,is the best possible friend
test.enc.prompt.txt::00829,I think she,0.0,content_diversity,might be having suicidal thoughts,is severely depressed,is mentally unstable,is a threat to herself,is suicidal
test.enc.prompt.txt::00830,Look at that,1.0,content_diversity,pimple in the middle of your forehead,man swimming so fast,amazing natural beauty,"phone, it so ahead of the time",man without pants on
test.enc.prompt.txt::00830,Look at that,0.0,content_diversity,"phone, it is so new","phone, it's using newest technology","phone, it is groundbreaking","phone, it's so technologically advanced","phone, it has never been seen before"
test.enc.prompt.txt::00831,I don't get,1.0,content_diversity,why you don't want to date her,it why are you such a baby,it why we need to learn music theory,how people can be so selfish,how people can vote for trump
test.enc.prompt.txt::00831,I don't get,0.0,content_diversity,why you don't want to be with her,why you don't want to get involved with her,why wouldn't you want to be in a relationship,it how can you say no to her,why you don't wanna go on a date with her
test.enc.prompt.txt::00832,What's Debbie's blue,1.0,content_diversity,im not sure,sounds like a bad movie,can you tell me,it sounds ridiculous,sounds awesome
test.enc.prompt.txt::00832,What's Debbie's blue,0.0,content_diversity,it is kinda awesome,it sounds great,pretty awesome sounding,sounding kinda great,its pretty awesome
test.enc.prompt.txt::00833,I don't want,1.0,content_diversity,to go out with you,my mom to find out about drugs,to cheat on my girlfriend,to say i'm sorry,die isolated from my family
test.enc.prompt.txt::00833,I don't want,0.0,content_diversity,to be with you,go out on a date with you,to date you,have a date with you,to go anywhere with you
test.enc.prompt.txt::00834,I'm ready to,1.0,content_diversity,give up,forgive you when you apologise,start taking swimming lessons,take a next step,start behaving
test.enc.prompt.txt::00834,I'm ready to,0.0,content_diversity,let it go when you apologise,forgive when you say sorry,forgive when you apologise to me,let it go once you apologise,let it go if you say sorry first
test.enc.prompt.txt::00835,Low mileage... Handles,1.0,content_diversity,basically nothing,alot,so much when you drive,do not work,are complicated
test.enc.prompt.txt::00835,Low mileage... Handles,0.0,content_diversity,don't work,sorta dont work,they just dont work,something they work sometimes they dont,they do work
test.enc.prompt.txt::00836,"Yes, son, did",1.0,content_diversity,you pick up your mother,you change tires on my car,you do what i've told you,apologise to your sister,he bother you
test.enc.prompt.txt::00836,"Yes, son, did",0.0,content_diversity,you say sorry to your sister,you make up with your sis,say you're sorry,apologise about your behaviour,you smooth things out with your sis
test.enc.prompt.txt::00837,I know you're,1.0,content_diversity,trying your best,not lying about the problem,just being yourself,going to do it when you say,going to work out all the kinks
test.enc.prompt.txt::00837,I know you're,0.0,content_diversity,going to finish when you say so,trying to finish on time,getting it finished when you say,doing it when you say,getting it done on time
test.enc.prompt.txt::00838,Thanks for the,1.0,content_diversity,help. I appreciate it.,add on Facebook.,loan.,dinner invite.,surprise party.
test.enc.prompt.txt::00838,Thanks for the,0.0,content_diversity,assistance getting that project done.,help getting the aid I needed.,aid in setting up the trip.,support. It's really appreciated.,service. I cannot thank you enough.
test.enc.prompt.txt::00839,"So, he's playing",1.0,content_diversity,our song.,the drums loudly.,football now.,on the beach.,her like a fiddle.
test.enc.prompt.txt::00839,"So, he's playing",0.0,content_diversity,that music we love.,a song from our wedding.,the music where we first danced together.,the first dance from our ceremony.,our favorite song where we first met.
test.enc.prompt.txt::00840,"Cole, my God,",1.0,content_diversity,you are taller than last time,put that back on its place,you can't behave like that,go and apologise to your sister,you're such a nice guy
test.enc.prompt.txt::00840,"Cole, my God,",0.0,content_diversity,you grew up since last time,you are much taller,how much did you grow,you look waaay taller than last time,you grew few inches since last time
test.enc.prompt.txt::00841,"Cole, we've got",1.0,content_diversity,a big problem.,lots of money on hand.,a ton of vacation time to take.,to fire him.,the crown jewels.
test.enc.prompt.txt::00841,"Cole, we've got",0.0,content_diversity,to get rid of the idiot.,today to fire him without penalty.,until tomorrow. Let's fire him.,to get his resignation or fire him.,think about whether to get rid of him. He's not working out.
test.enc.prompt.txt::00842,"Cole, I'm marrying",1.0,content_diversity,someone else.,you because I love you.,my dad's best friend.,nobody.,God and becoming a nun.
test.enc.prompt.txt::00842,"Cole, I'm marrying",0.0,content_diversity,you. I care about you.,no one else but you.,you tomorrow. I'm so excited.,and having the baby for you.,"you before I die. Make me happy, Cole."
test.enc.prompt.txt::00843,"That's all right,",1.0,content_diversity,I was going to throw that away anyway.,I have nowhere else to be today. Let's talk.,you can crash here for a while.,you can call me later.,you can borrow it for a while.
test.enc.prompt.txt::00843,"That's all right,",0.0,content_diversity,it was going in the trash later anyway.,I was going to throw it in the garbage anyway.,later I was going to throw it in the trash.,it was going to be in the trash anyway.,it had a date with a trash can later anyway.
test.enc.prompt.txt::00844,Of course. I'm,1.0,content_diversity,certain that I can do what you ask,going to finish once I started,going to pay for all of it,always sure about these things,"not always right, but I try"
test.enc.prompt.txt::00844,Of course. I'm,0.0,content_diversity,going to buy all of it,purchasing it all,paying for it,buying it all,all in when it comes to paying.
test.enc.prompt.txt::00845,Stop fooling around...,1.0,content_diversity,with my sister,and start working on essay,and get back to work,with everything that moves,and apologise to your brother
test.enc.prompt.txt::00845,Stop fooling around...,0.0,content_diversity,and start writing an essay,and start working on a piece of paper,and start doing your essay,and start writing a report,and start your homework
test.enc.prompt.txt::00846,That feels so,1.0,content_diversity,weird because I don't usually feel that way.,much like a dream I once had.,hot because it came right out of the skillet just now.,wrong and immoral to hurt that small bird.,right with everything happening right now in the world today.
test.enc.prompt.txt::00846,That feels so,0.0,content_diversity,familiar as if I once had a dream similar to it.,similar to one of the visions I saw when I was asleep last night.,like the strange dark amusement park in my dream this morning.,eerie and strange like in a nightmare I had last week.,dreamlike as if I had felt it once in a vision I had one night.
test.enc.prompt.txt::00847,Well... twenty-four more,1.0,content_diversity,hours until the weekend,isn't all that many,and we will be done,before we start over,and I will have won it all back.
test.enc.prompt.txt::00847,Well... twenty-four more,0.0,content_diversity,and we can start over,and we can begin again,then we start once again,before we start all over,and we start at the begining
test.enc.prompt.txt::00848,Wouldn't think of,1.0,content_diversity,doing it like that?,hurting her.,leaving town suddenly.,cheating on the exam.,buying a dog with my busy life.
test.enc.prompt.txt::00848,Wouldn't think of,0.0,content_diversity,packing up and leaving.,moving to another city all of a sudden.,leaving my family for another life.,moving away overnight.,splitting sudden on them like that.
test.enc.prompt.txt::00849,"This is it,",1.0,content_diversity,i'm done with relationships,i have to start studying more,i give up with you,i have to stop drinking,this might be the chance of a lifetime
test.enc.prompt.txt::00849,"This is it,",0.0,content_diversity,i can't be drinking anymore,i have to reduce drinking,i need to stop with alcohol,i need to reduce alcohol consumption,i have to reduce alcohol intake
test.enc.prompt.txt::00850,"Okay, I promise...",1.0,content_diversity,I will try harder,I won't do it again,to buy the bigger size,not to look at the presants,to think more about it next time.
test.enc.prompt.txt::00850,"Okay, I promise...",0.0,content_diversity,I will do better,to think about it more,to be my best,to be all I can be,to try more
test.enc.prompt.txt::00851,Have a good,1.0,content_diversity,night,rest of the week,first day at your new job,time with your girl on a date,manners
test.enc.prompt.txt::00851,Have a good,0.0,content_diversity,time on a date,time together with your gf,night with your girfriend,time with your better half,and quality time with your gf
test.enc.prompt.txt::00852,I don't believe,1.0,content_diversity,"a word he says, he never tells the truth.",you just did that! How naughty of you!,"they would just kill him like that, in cold blood.","a dog can talk, I mean they just don't",in anything I cannot see or touch.
test.enc.prompt.txt::00852,I don't believe,0.0,content_diversity,"cats talk, it isn't possible.","a cow can talk, they simply do not.","in a talking hamster, it's just not a thing.","in a speaking fish, that is impossible,","a horse can speak, they do not."
test.enc.prompt.txt::00853,See? And these,1.0,content_diversity,are the best ones,do not make any sense,are great!,"just suck, go with these",are pretty horrible
test.enc.prompt.txt::00853,See? And these,0.0,content_diversity,are really great,really awesome,too great,very very great,just fantastic
test.enc.prompt.txt::00854,Of course you,1.0,content_diversity,agree with him,you are the best okay,i would think otherwise,can have some more,can leave if you want
test.enc.prompt.txt::00854,Of course you,0.0,content_diversity,can go if you want,leave now if you please,leave at any time,go now if you want to,leave whenever
test.enc.prompt.txt::00855,Are you sure,1.0,content_diversity,he was gone last night?,you left the money on the desk?,she didn't kill Harold?,you want to go on vacation next week?,we should fire him?
test.enc.prompt.txt::00855,Are you sure,0.0,content_diversity,Carol didn't murder him?,she didn't feed Harold to the tigers?,Harold was killed and thrown into the septic tank?,he was robbed and shot dead?,he was killed and the body just disappeared?
test.enc.prompt.txt::00856,"Jumbo, where the",1.0,content_diversity,people go?,guns disappear to?,dog run away from?,pots and pans at?,holiday parade start at?
test.enc.prompt.txt::00856,"Jumbo, where the",0.0,content_diversity,people disappear?,men exit to?,crowds go in the building?,women and children leave to go see?,group travel to? They are missing.
