sample_id,context,label_value,label_name,resp_0,resp_1,resp_2,resp_3,resp_4
test.sa-sb.sa-b::00256,Jane wanted to watch a big new action movie. She had been waiting a long time for it to come out. When tickets became available she was too busy. By the time she had a chance to buy some it was sold out.,0.0,content_diversity,Jane walked home shedding tears the whole way.,Jane drove home in gut wrenching despair.,As Jane walked home deep sadness streamed down her cheeks.,Jane sobbed uncontrolably with each step she took home.,Jane caught a taxi home and weeped all the way.
test.sa-sb.sa-b::00259,The teacher drew a shape. She asked for it's name. The boy said square. The teacher corrected the boy.,1.0,content_diversity,it was a circle,it was a triangle,the boy disagree,the boy thank his teacher,the boy ignore his teacher
test.sa-sb.sa-b::00260,Jill was nervous for her first day of school. She woke up an hour early. She did her hair special. She wore her brand new outfit.,0.0,content_diversity,She was most beautiful girl,She was prettiest in whole school,Jill was so pretty,Jill was the most good looking girl,Jill was extremely beautiful
test.sa-sb.sa-b::00261,John got a taxi to take him to a surf town in southern Nicaragua. The driver started driving toward John's destination. A dispute arose when the driver demanded a high fare for the trip. John and the driver started negotiating over the fare.,0.0,content_diversity,they could not agree,they were unable to agree,they could not settle on a price,they keep disagreeing with each other,they did not end up on mutual agreement
test.sa-sb.sa-b::00262,It was a really hot day and Jamie wanted something sweet. Seeing a cute ice cream shop nearby she decided to go in. While waiting she noticed two children who looked very sad. She soon realized they had no money.,1.0,content_diversity,"Tough, thought Jamie and walked passed them holding his ice cream.",Jamie felt sorry for them so asked them what they wanted and got it for them.,Jamie told the shopkeepr to give them some free ice cream but he refused.,Jamie told the kids if they would wash his bike he would give them some money and they agreed.,Jamie gave them his ice cream to share and they were very grateful.
test.sa-sb.sa-b::00264,Will was buying groceries. He got a cart full of things. After waiting in line he was finally checked out. When it came time to pay Will realized he forgot his wallet.,1.0,content_diversity,he had to cancel the entire cart,he asked if he can paid later,they said he could not pay later,they said he could pay later,he decides to not buy anymore
test.sa-sb.sa-b::00265,David gets terrible news one day. His wife tells him she has cancer. David breaks down and cries. He supports her day and night while she fights cancer.,0.0,content_diversity,His wife passed away,He lost his wife,His wife lived for a few more months,David's wife was found dead soon,She didn't live for too long
test.sa-sb.sa-b::00266,I had a pet rabbit when I was a kid. We kept him in a big cage outside. I would go feed him carrots and lettuce. One day he got out of his cage.,1.0,content_diversity,"Next doors dog got to him and ripped him to bits, I was so sad.",We had the whole street out looking for him but we never found him.,Luckily he was just at the end of the garden and we easily caught him.,We never did find him but I always thought it odd that th enext day we had rabbit pie.,"We found him two doors down canoodling with their girl rabbit, he had found a girlfriend!"
test.sa-sb.sa-b::00268,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,1.0,content_diversity,He missed a job interview,He was late for work and got fired,He missed a bus,He had to hurry up,He had to skip breakfast
test.sa-sb.sa-b::00268,Karl woke up late for work one day. He didn't know why his alarm didn't go off. Later that day his alarm went off. Karl realized he put PM instead of AM>.,0.0,content_diversity,He didn't have time for breakfast,He had to miss the breakfast,There was no time to have breakfast,He couldn't eat his breakfast in peace,He had no time to had to miss the breakfast
test.sa-sb.sa-b::00269,"Every time I see fruit salad, it reminds me of camping. My cousin Louise always made fruit salad and pimento cheese. Everyone ate sandwiches and salad for lunch while we camped. We all loved her fruit salad and cheese.",1.0,content_diversity,Until we all got sick from it,We could eat it everyday,I still like it,I haven't seen Louise in ages,I wish we could go back in time
test.sa-sb.sa-b::00271,Sue went to a local farm to pick berries. When she got there they handed her a basket to fill. She went outside and headed over to the berry bushes. She happily picked a full basket of them.,0.0,content_diversity,the berries were tasty,the berries were juicy,the berries were fresh,the berries was full of flavor,the berries burst so much juices
test.sa-sb.sa-b::00272,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,1.0,content_diversity,I am going to see a doctor to see if they can help.,I think it may be a sign of something pyschological so I am going to get help.,I have made it my new year resolution to give them up.,"I always end up throwing up, it is awful.",The crazy thing is I don't even really like chips or candy!
test.sa-sb.sa-b::00272,Every month I start craving chocolate and salt. The cravings get so bad I can't resist them. I end up eating chips and candy bars. Eating those things makes my stomach start hurting.,0.0,content_diversity,"In the end I always throw up, it's awful.","I am always sick after, I hate it.","When I have finished eating I always throw up, it's horrible.","I always end up puking, it's awful.","After I have eaten I am always sick, it's awful."
test.sa-sb.sa-b::00274,Gwen's old couch was falling apart. She saved up money to get a new one. She looked for the best price around. Finally she found one she liked for the right price.,1.0,content_diversity,When it arrived it was perfect for her living room and she was very happy.,When she got it home she realised it didn't fit with the rest of the room and she would have to redecorate.,She ordered it and was told it would take three months to arrive and she was very disappointed.,She was even happier when the salesman said today was a special 25% off day.,Jane bought it and could not stop thinking about how great it was going to look on the way home.
test.sa-sb.sa-b::00276,Ron is having a cook out with the family. Ron is wearing his favorite shirt to impress everyone. While preparing his hot dog Ron spills some mustard on his shirt. Ron gets upset and rushes inside to clean his shirt.,1.0,content_diversity,His wife brings him a clean shirt and reassures him she can get the stain out.,Ron gives up on cleaning his shirt and throws it away.,"The neighbor, who overheard what happened, shows up to help Ron with her secret stain remover solution.",Ron throws away all the mustard bottles so it won't happen again.,Ron decides he is done for the day and goes to bed.
test.sa-sb.sa-b::00276,Ron is having a cook out with the family. Ron is wearing his favorite shirt to impress everyone. While preparing his hot dog Ron spills some mustard on his shirt. Ron gets upset and rushes inside to clean his shirt.,0.0,content_diversity,His lady presents him with a unstained garment and tells Ron not to worry she will get his shirt clean again.,Ron's woman hands him a freshly laundered item and informs Ron the stain will be gone.,His spouse points out an alternative piece of clothing and promises to remove the stain.,The light of his life comes to the rescue with a crisp ironed button up and a bottle of Shout.,The old ball and chain rolls in carrying another top and a bucket to soak the stained shirt in.
test.sa-sb.sa-b::00277,Larry was always late for work. He had been warned several times. One day there was a traffic accident and he couldn't make it in time. He called in but his boss told him he was fired.,1.0,content_diversity,Larry was incredibly distraught.,Larry vowed to change his ways from than on.,He begged his boss to reconsider and promised he would never be late again.,He took up the issue with the company saying he was unjustly fired.,"Saddened, he filed for unemployment insurance."
test.sa-sb.sa-b::00277,Larry was always late for work. He had been warned several times. One day there was a traffic accident and he couldn't make it in time. He called in but his boss told him he was fired.,0.0,content_diversity,"Larry promised to never be ""Late Larry"" ever again.",Afterwards he was never late to a day of work again.,"Distraught, he asked others on ways he could avoid being late again.",The experience left him in despair so he decided to try to always be early.,He never wanted to be late again.
test.sa-sb.sa-b::00279,Harry and his basketball team was losing the game. The coach called for a timeout. Harry boosted morale by talking to his team. The team caught up and the game was tied.,1.0,content_diversity,Harry scored a winner,They unfortunately lost,They won the game,Coach gave Harry award for motivation,Harry had to play perfect because of the scouts
test.sa-sb.sa-b::00279,Harry and his basketball team was losing the game. The coach called for a timeout. Harry boosted morale by talking to his team. The team caught up and the game was tied.,0.0,content_diversity,He scored winner,Harry scored a winning point,Harry scored a point that won them a game,He scores final point,He scored last point
test.sa-sb.sa-b::00280,Sam's dad was a ship captain. One night there was a big storm. His dad's ship was lost at sea. They didn't hear from him in months.,0.0,content_diversity,Sam's father died,His dad was found dead,His dad passed away,His father eventually was found dead,He lost his dad
test.sa-sb.sa-b::00281,Sid has just won two tickets to see his favorite band in concert. Sid had to work the day of the concert. Sid calls coworkers to see if they will cover his shift. Nobody is able to cover his shift.,1.0,content_diversity,Sid phones in sick but gets sacked because they all knew about the concert.,Sid goes to see his boss about taking an extra day off and his so happy when he's told it's okay.,Sid is angry as he has to miss the comfort and swears he will never help anyone there again.,Sid wants to see the concert so much he quits his job and has a wonderful night.,He offers one worked money and they finally agree and he gets to go.
test.sa-sb.sa-b::00281,Sid has just won two tickets to see his favorite band in concert. Sid had to work the day of the concert. Sid calls coworkers to see if they will cover his shift. Nobody is able to cover his shift.,0.0,content_diversity,Sid quits his job and goes to the concert which he loves.,Sid wants to see the concert so badly he hands in his resignation and has a brilliant night.,SId resigns and goes to see the concert he wanted to see so badly.,Sid wants to go to the concert so badly he quits his job and has a wonderful night.,Sid quits his and has a wonderful time and the concert he so badly wanted to see.
test.sa-sb.sa-b::00282,Ron wanted to build a birdhouse. He got wood from his father's workshop. He used a saw to cut out the pieces. He nailed them together in the shape of a house.,0.0,content_diversity,Someone nicked the birdhouse,Birdhouse was stolen,Someone managed to steal the birdhouse,A thief stole birdhouse,A birdhouse was stolen by someone
test.sa-sb.sa-b::00285,It was Isabella's first day at school. She thought she was going to like it. When the bus drove away she started crying. All she wanted was her mother.,0.0,content_diversity,The bus driver began a happy melody to improve the mood.,She laughed at the funny tune coming from the front of the bus.,The bus driver had a happy sing along of familiar tunes.,The bus driver chanted a fun chorus that chased the blues away.,The bus driver bebopped causing Isabella to joyfully play along.
test.sa-sb.sa-b::00286,Gerald was afraid of heights. The pool party he was going to featured a high dive. Gerald gathered up his courage. He climbed the ladder.,1.0,content_diversity,he then jumped down,he looked down and decide not to,he perform a summer sault,he closed his eyes and step off the deck,he did a belly flop
test.sa-sb.sa-b::00286,Gerald was afraid of heights. The pool party he was going to featured a high dive. Gerald gathered up his courage. He climbed the ladder.,0.0,content_diversity,he jumped from up high,he jumped from a platform,he jumped down with his courage,he muster his courage and take a leap,he dive into the pool below
test.sa-sb.sa-b::00287,Kathy was a fast food worker. She was having a hard time being switched to manager. She just couldn't handle all the pressure of being a manager. Kathy's supervisors saw this and made a choice.,0.0,content_diversity,Kathy was asked to split shifts with another shift manager.,Kathy trained under her mentor.,Kathy was sent to corporate hq for training,Kathy was observed by her previous boss.,Kathy was transferred to another store to better understand operations.
test.sa-sb.sa-b::00288,David had always been a climber. He wanted to climb the highest mountain in his area. So he prepared himself to climb. He practice climbing smaller mountains to prepare himself.,0.0,content_diversity,David's friends encouraged him to train harder.,David learned a lot from his climbing friends.,David was encouraged by his friends.,David was learning so much from his supporters.,David was training hard with his friends.
test.sa-sb.sa-b::00290,John had a problem. His sink was clogged. He tried to call a repairman. He got no answer.,1.0,content_diversity,he was upset,he decided to find someone to fix it,he fixed it himself,he tried to fix it himself,he went down to the repairman place to find him
test.sa-sb.sa-b::00291,John got home from work one day to find his cat missing. He looked for him everywhere. Eventually he realized that his cat had escaped. He went outside and called for him.,1.0,content_diversity,He found her soon,His cat was dead on a pavement,His cat was high on a tree,He had to call his mom,He realised his cat had left
test.sa-sb.sa-b::00291,John got home from work one day to find his cat missing. He looked for him everywhere. Eventually he realized that his cat had escaped. He went outside and called for him.,0.0,content_diversity,He found the cat,John found his cat,His kitty was found,After few minutes he found her,"Soon afterwards, he found his cat"
test.sa-sb.sa-b::00293,"Helga plays the saxophone in a jazz band. Before a show, she is always nervous. She warms up as far away from other people as she can. She does scales and deep breathing exercises.",0.0,content_diversity,it soothes her mind,it relax her,it give her calmness,it gets her to feel at ease,it is calming to her nerve
test.sa-sb.sa-b::00294,Sean was on a diet. He lost a lot of pounds. Eventually his pants fit too big. Even his belt was hard to fit.,1.0,content_diversity,Sean had to go to the clothing store to buy new clothes for his new body.,His wife was proud of him for sticking to his diet and losing so many pounds.,Sean felt sad he couldn't wear his favorite pair of pants anymore.,He decided to donate his old clothes to charity.,He visited a tailor to adjust his pants to his current body.
test.sa-sb.sa-b::00295,It had been raining for two days straight. Kim's apartment basement became flooded. Her things in storage were destroyed. She didn't have any insurance.,0.0,content_diversity,Kim went to a store to buy items.,Kim looked online for a way to replace what she lost.,Kim went to a brick and mortar store to purchase things.,Kim went to a garage sale immediately.,Kim decided she would need up to date replacements so she left the house.
test.sa-sb.sa-b::00296,Mike wanted to get a new car. He saved up all of his money from work. It took him two summers to have enough money. Finally he was able to go buy a new car.,1.0,content_diversity,He decided to wait until next year so he could get a better car.,He decided he wanted to put his money in a savings account instead.,He decided to donate his money to a charity instead.,He bought a really decent four door car that was red.,He went and bought a gaming laptop instead.
test.sa-sb.sa-b::00297,Tom woke up late at night. He decided to drink some milk. He was too tired when he poured it. He didn't notice it was expired and gross.,0.0,content_diversity,he threw it away,he got it of it,he threw it into the garbage,he aim at the trash and toss it,he put the spoil milk into the trash
test.sa-sb.sa-b::00299,Rita fell out of the tree. She broke her arm in two places. The doctor put her arm in a cast. It is purple and looks really neat.,1.0,content_diversity,She couldn't write for two months,Everyone was looking at it,Cast was replaced soon,Cast was very expensive,She had to rest for two weeks
test.sa-sb.sa-b::00299,Rita fell out of the tree. She broke her arm in two places. The doctor put her arm in a cast. It is purple and looks really neat.,0.0,content_diversity,Cast was pricey,Cast was costly,It was quite expensive,It costed a lot of money,It was pricey cast
test.sa-sb.sa-b::00300,Jared had trained for his wrestling tournament all week. He dedicated hours to training. It got in the way of his grades. His principal had to tell him he couldn't compete.,1.0,content_diversity,Jared was angry with himself.,His mom was disappointed with the principal's decision.,"The principal told Jared if he aced the test on Friday, then he could compete.",Jared tried to compete anyway.,Jared quit wrestling and started studying.
test.sa-sb.sa-b::00301,"My neighbor Steve went food shopping. He buys his vegetables from a farm stand in Belmont, MA. Steve showed off some locally grown artichokes. Steve said this was unusual, as artichokes are hot weather veggies.",0.0,content_diversity,They were delicious,He said he enjoyed the taste,Artichokes were tasty,The flavour was extremely delicious,Everyone liked their flavour
test.sa-sb.sa-b::00302,"I am starting on my third marriage. I am very worried about how it will work out. Until now, I never felt love for the men I was married to. Now that I do love one, he is not very kind.",1.0,content_diversity,i stopped being nervous,it turned out great,i had a happy marriage,the wedding was great,i weighed the pros and cons
test.sa-sb.sa-b::00303,Sam loved trick or treating. He would walk everywhere getting candy. By the time he was done he had a huge bag full. Sam treasured the bag.,1.0,content_diversity,The bag had a long history.,The bag ended up breaking.,The bag smelled like chocolate.,The bag was beginning to stretch.,The bag was starting to fray.
test.sa-sb.sa-b::00305,"Jay was playing in a baseball game. He was standing on second base, ready to run. Jay ran and slid to the base. His arm got caught and he broke it.",0.0,content_diversity,His team has lost the game,"Because of that, they lost",They had to surrender,They lost the match,"After that happened, the game was lost"
test.sa-sb.sa-b::00306,Wax got fired from his job at the bowling alley. He looked for a way to work online. He found a cool site from amazon that allowed him to work from home. Wax spent every day and night on the computer working.,1.0,content_diversity,it was exhausting,it was taxing,he enjoyed it,he made very little,he made a lot of money
test.sa-sb.sa-b::00306,Wax got fired from his job at the bowling alley. He looked for a way to work online. He found a cool site from amazon that allowed him to work from home. Wax spent every day and night on the computer working.,0.0,content_diversity,he did not make much money,there was little money to be made,the money was not much,he was not able to make a lot,his earning was low
test.sa-sb.sa-b::00307,"Dax, Andy and Marilyn were three four year olds having a play date. Their moms were in the kitchen while the boys played in the playroom. Suddenly the moms heard the boys fighting. Dax and Marlin were being mean to Andy, so their moms broke it up.",0.0,content_diversity,Dax and Marilyn blamed him for stealing,They thought Andy stole something,They accused him of being a thief,Dax and Marilyn thought he has been stealing,They thought Andy is a thief
test.sa-sb.sa-b::00309,Our two year old granddaughter loves chocolate milk. Last week she brought her father's shoes to him. She put on her shoes. She asked him to take her to the store to buy some chocolate milk.,1.0,content_diversity,her father agreed,her father asked her to shine his shoes,the dad said they already have chocolate milk,her dad already bought chocolate milk for her in advance,her dad asked her mom to take her as he looked at his shoes
test.sa-sb.sa-b::00310,"Emily made a reservation for 5 at a brand new restaurant. Everyone met at the restaurant at 8:00. We ordered lots of wine and lots of food and everything was delicious. When we were finished, the chef came out and thanked us for coming.",1.0,content_diversity,they enjoyed the food,everyone left happy,they got home early,we told the chef the food was great,they enjoyed their night
test.sa-sb.sa-b::00311,John held Mary hostage and called the police. John made a list of demands. The police pretended to meet his demands. The police went in and apprehended John.,0.0,content_diversity,He got a life sentence,He has to spend whole life in jail,He is sentenced for a life,He is gonna spend the rest of his life in a jail,Prison is gonna be his home until he dies
test.sa-sb.sa-b::00312,"Jack bought some ice cream from the store. When he arrived back at his apartment, there were kids outside. Jack decided that the kids deserved a treat. He got out cups and served them ice cream.",1.0,content_diversity,Everyone thought he was a pedo,They all ran away screaming,One kid took the ice cream,"When he came back, no one was there",He ran to the store to get more ice cream
test.sa-sb.sa-b::00312,"Jack bought some ice cream from the store. When he arrived back at his apartment, there were kids outside. Jack decided that the kids deserved a treat. He got out cups and served them ice cream.",0.0,content_diversity,When he got back everyone was gone,"When he returned, none was there",When he got back all kids were gone,"When he came back, everyone disappeared",No one was there when he came back
test.sa-sb.sa-b::00314,"It was a windy day. Freddy made his way down the street, holding onto his hat. A strong gust engulfed him. In his surprise, he let go of his umbrella.",0.0,content_diversity,it keeps flying,it flew up high,it was flying into the sky,it continue flying up higher,the umbrella became a flying object
test.sa-sb.sa-b::00315,The sink was clogged. The man pulled out some long hair. The man didn't have long hair. He blamed his roommate.,1.0,content_diversity,his roommate said he is crazy,his roommate ignore him,they fought,the roommate clean it up,the roommate fess up about his girlfriend's visit
test.sa-sb.sa-b::00317,The man wrote a book. He submitted it to a publisher. The publisher said it was garbage. The man self-published the book.,0.0,content_diversity,he wrote more novels,he was writing more book,he ended up writing more,a second book was written,he wrote several more
test.sa-sb.sa-b::00318,Nick had always wanted to get a tattoo. He decided to finally get one. Nick got a tattoo of a big dragon. It looked great.,1.0,content_diversity,he got a lot of compliments,he thought about getting another tattoo,he was glad about it,he thought what his parents would think about it,he was happy and thanked the tattoo artists
test.sa-sb.sa-b::00320,John was giving a speech. All of a sudden a baby started crying. John tried to ignore it at first. Eventually John asked that it be removed.,1.0,content_diversity,it was removed,the baby stop crying,audience disagree,he continue his speech,it was disrupting
test.sa-sb.sa-b::00322,The other day I was doing laundry. While I was doing laundry a bunch of coins fell out of my pockets. It was a bunch of dimes and pennies. I was happy that this happened.,1.0,content_diversity,It was the right amount of change I needed to pay for my toll that afternoon.,I needed them so I could finish out rolls of coins that I was wrapping.,I had needed them to finishing filling up a savings bank that I use to collect coins.,My niece and nephew were coming over and I always give them the change I have in my pockets.,I was going to the store later and they sold dime and penny candy.
test.sa-sb.sa-b::00324,Jake went to get fast food. He got a burger. Jake asked them for extra pickles. They heard him wrong and removed all the pickles.,1.0,content_diversity,It was no big deal so Jake just ate the burger without complaining.,Jake went to the counter and complained and they cooked him a new burger.,Jake threw the burger at the people behind the counter and stormed out.,Jake sarted to cry and people gathered around him to ask what was up.,Jake went behind hte counter and grabbed a handful of pickles then went and sat back down.
test.sa-sb.sa-b::00325,The man lit the torch. He scorched the surface of the beef. He told his guests that it was a seared recipe. His guests were impressed by it's flavor.,0.0,content_diversity,the steak was so umami,the steak was decadent,it was so juicy,it was so succulent,it was very tasty
test.sa-sb.sa-b::00327,John wanted to cheer her girlfriend up because she felt sad. John asked her what she wanted. She asked for a new computer. John bought her a new computer.,0.0,content_diversity,the girl was clearly upset,she was still crying,it was all so sad still,she was pretty sad,she ended up being unhappy
test.sa-sb.sa-b::00328,"Samson got lost at the ballpark this weekend. His father told him to wait for him when he went to the bathroom. Unfortunately, Samson got distracted by the mascots and wandered off. Then, he realized he didn't know where he was.",1.0,content_diversity,Samson was found two hours ater,Samson sat down and began to cry,A mascot noticed that he was crying,He asked for help and a mascot help him find his parents,Samson was snatched and kidnapped by a stranger
test.sa-sb.sa-b::00329,Ken loved going to church. He spent time with family. He got to learn valuable lessons. They even went to eat after.,1.0,content_diversity,the food was good,the food was bad,it was what he liked the most,it became a routine,he made some friends at dinner
test.sa-sb.sa-b::00329,Ken loved going to church. He spent time with family. He got to learn valuable lessons. They even went to eat after.,0.0,content_diversity,it was delicious,the meal was tasty,the food was to his liking,he enjoyed his meal,he likes what they eat that day
test.sa-sb.sa-b::00330,Jake was never in his son's life. His son got the lead role in his Christmas play. Jake promised he would show up. On the day of the play Jake got drunk.,1.0,content_diversity,he showed up drunk,he was not able to come,he made it anyway,his son was still happy to see him,Jake missed the play
test.sa-sb.sa-b::00332,"Karen proposed to her boyfriend last night. She walked right up to him and got down on one knee. He was so shocked, he started crying. People clapped and cheered when he nodded and said yes.",0.0,content_diversity,it was a joyous occasion,it was such a wonderful time,it was so much happiness,there is a lot of good feeling,that was a special time
test.sa-sb.sa-b::00334,I woke up with my arm hurting everyday for a week. I did not know why. I used a camera to record myself sleeping. I solved the mystery.,1.0,content_diversity,It was cat scratching my arm,I was sleeping in uncomfortable position,It was because of the pillow,"However, I won't tell you the details",It was a prank from my brother
test.sa-sb.sa-b::00335,Elroy was printing out papers for his presentation. Halfway through it his printer stopped working. It said it needed yellow ink even though the prints were in black. Elroy was really upset and threw the printer against the wall.,0.0,content_diversity,Because of his actions Elroy was fired.,Elroy was fired right away.,Elroys boss had no coice but to let him go.,Elroys actions resulted in him being sacked.,Elroy was immediately fired.
test.sa-sb.sa-b::00337,Sam had never been to a fancy restaurant. He realized they had valet parking. He was ashamed of his modest car. He could also not afford to tip.,0.0,content_diversity,everything went on well,the dinner was good,we ate good,it was ok in the end,dinner was really good
test.sa-sb.sa-b::00339,Janet bought a new jacket. It fit her a bit loose. Luckily it was washable. She decided to shrink it that way.,0.0,content_diversity,it became the right size,it shrink to the good size,"it got smaller, a perfect fit",it turned into the perfect fit,it downsized to fit her nicely
test.sa-sb.sa-b::00350,Jerry was guilted into going to his aunt's funeral. He barely knew her. Once there he didn't recognize anybody. He eventually realized he was at the wrong funeral.,1.0,content_diversity,He told a few people and they all thought it was really funny.,At the actual funeral they all thought Jerry was awful for not going.,Jerry gave up and went to a macdonalds instead.,Jerry stayed at the wrong funeral and found it really moving.,"The irony was, when Jerry died the same thing happened to his nephew."
test.sa-sb.sa-b::00350,Jerry was guilted into going to his aunt's funeral. He barely knew her. Once there he didn't recognize anybody. He eventually realized he was at the wrong funeral.,0.0,content_diversity,People were really good about it and catually thought it funny.,When he told people it actually lightened the mood a little.,The people he told found it amusing.,People quietly laughed when he told them of the error.,The syort was found wuite funny by the people he told.
test.sa-sb.sa-b::00351,Sam felt bad. He went to the doctor. The doctor told Sam he had a cold. Sam took a couple of days off.,0.0,content_diversity,Sam's symptoms vastly improved when the two days was up.,Once he had the two days of rest he did not feel so sick.,He was really feeling better after those two day off.,Sam did not feel sick anymore after he stayed home for a couple of days.,When Sam returned to work he was all better.
test.sa-sb.sa-b::00352,Kim had a drinking problem. Her friends and family got together to help. They all talked to Kim and tried to be comforting. Kim understood they were right.,1.0,content_diversity,Kim stopped drinking.,Kim left the intervention and went to a bar.,Kim promised them all that she would never drink again.,Kim swore that she would join an alcoholics anonymous group immediately.,Kim decided to stop drinking and try prescription drugs.
test.sa-sb.sa-b::00352,Kim had a drinking problem. Her friends and family got together to help. They all talked to Kim and tried to be comforting. Kim understood they were right.,0.0,content_diversity,Kim promised she would get help right away.,Kim made a solemn vow to join a self help group.,Kim left and went straight to an alcholics anonymous group meeting.,Kim took an oath that she would accept help and never drink again.,Kim assured her family that she would quickly get the help she needed.
test.sa-sb.sa-b::00354,Kate slept on a couch in a suite in Las Vegas. There weren't enough beds for everyone. Kate was always stiff after a night of sleeping on a couch. However today she only had a slightly stiff neck.,1.0,content_diversity,Later in the day her neck started to feel worse again.,Kate put that down to the CBD oil she took before bed.,This couch was more comfortable than most.,Kate was grateful that her day in Vegas was not ruined by a stiff neck.,The next night Kate got a bed and a friend slept on the sofa.
test.sa-sb.sa-b::00354,Kate slept on a couch in a suite in Las Vegas. There weren't enough beds for everyone. Kate was always stiff after a night of sleeping on a couch. However today she only had a slightly stiff neck.,0.0,content_diversity,The sofa felt less uncomfortable than other sofas.,It was comfy compared to many sofas.,Kate felt more comfort from this sofa compared to others.,Kate's experience with this couch was different because it felt more cozy and snug than usual.,In her past experiences Kate found most other couches to be less comfortable.
test.sa-sb.sa-b::00355,"My teacher was going over yesterday's homework. She's writing the solutions on the board. Afterwards, she started to discuss today's lesson. I was drowsy.",1.0,content_diversity,I fell asleep and she was most insulted.,My teacher slapped me about the face to wake me up.,The girl next to me fell asleep as well and our snoring alerted the teacher.,When we had the test later that week I had no idea what to put.,I was nearly asleep but my friend next to me nudged me awake.
test.sa-sb.sa-b::00356,Jake and Jane decided to break up. They tried to stay friends. It was too difficult. Jealousy issues came up.,0.0,content_diversity,Jake decided to be gay for a while,Jake explored his bisexuality and loved it,Jake met Phil and evetually they married,His friend Xander took him out to dinner the next night,Jake quite enjoyed homoseuality after giving it a whirl
test.sa-sb.sa-b::00357,Janice has a caffeine addiction but doesn't have a lot of money. She went to the store to see what she could get to satisfy her need. She ended up buying chocolate ice cream and soda to make a drink. After getting home she mixed the chocolate ice cream and soda.,0.0,content_diversity,Overall they liked it,She likes the drink,She thought the drink was pretty good,Overall the drink ended up being good,It turned out to be really good
test.sa-sb.sa-b::00358,A little baby boy named James was just starting to walk. He loved learning to walk so much that he would giggle as he stood. Sometimes James would even try to chase his mommy as he played. One time though James fell because he got too excited as he walked.,1.0,content_diversity,James never walked again.,James laughed as he stood up and then walked to his mommy.,James cried for a moment and then got back up to play.,His mommy was immediately at his side helping him up.,James crawled for a day before walking again.
test.sa-sb.sa-b::00358,A little baby boy named James was just starting to walk. He loved learning to walk so much that he would giggle as he stood. Sometimes James would even try to chase his mommy as he played. One time though James fell because he got too excited as he walked.,0.0,content_diversity,James chuckled while rising up and then went to his mommy.,James giggled as he walked to his mommy.,"James, standing up, moved toward his mommy while laughing.",James got back on his feet and walked to his mommy all the while laughing.,A cackling James stood up and walked to his mommy.
test.sa-sb.sa-b::00360,It had been raining for days. Sam's house was fairly low. It flooded within the second day. Sam had to evacuate on the third day.,0.0,content_diversity,Sam's house was devastated by the flood.,The flood ruined his house.,The house ended up being demolished by the flood.,There was nothing left of Sam's house afterwards.,Complete destruction is the only way to describe what happened to his home.
test.sa-sb.sa-b::00362,The man cooked some beans. It took a lot of time to get them cooked. He thought that it was a waste of energy. He read about soaking beans.,0.0,content_diversity,He found out it was possibly not as difficult as he perceived it to be.,This taught him that soaking beans is not so hard after all.,He discovered that he could soak some beans with very little effort.,The realization hit him that soaking beans is not so difficult.,This brought to light the fact that soaking beans is in fact easy.
test.sa-sb.sa-b::00365,Ken loved his favorite comedy. He excitedly showed it to his girlfriend. She watched it all the way through without laughing. Ken nervously asked if she liked it.,1.0,content_diversity,Kate said it was terrible.,"Kate said she thought it was great, she wasn't a LOL type of girl.",It was then he realised she was asleep and probably had been the whole movie.,Kate said she had seen it before but didn't like to say.,"Kate was dead, that was why she was so quiet."
test.sa-sb.sa-b::00366,Tucker is sitting home one night bored. He gets a text from his friend Sherry. She asks him to come out dancing with her. Tucker agrees and heads out to meet her.,0.0,content_diversity,The traffic is so bad that he doesn't make it to the club and ends up back at home.,He ends up returning home when he sees how much traffic there is.,The level of traffic is so high that he never gets to the club and turns back.,He turns back when he see how terrible the traffic is.,Traffic is awful on the roads so he decides to turn around and return to his house.
test.sa-sb.sa-b::00367,"Corina enjoyed painting. She needed a new set of paintbrushes. Corina's birthday was coming up. For her birthday, her parents bought her a new set of brushes.",0.0,content_diversity,Corina told them she was quiting painting so did not want them.,Corina said she did not want them as she was giving up painting.,Corina said her painting career was over so didn't want them.,Corin told them she was giving up painting so they were of no use to her.,corina said the brushes were not needed as whe was not painting any more.
test.sa-sb.sa-b::00368,Mike had a very stressful job. He needed a vacation. So he took one. He headed to the sunny beaches of mexico.,1.0,content_diversity,He liked it so much he sold his house back home and moved there.,He was so relaxed he seriously thought about finding a new job.,The beaches were packed and noisy and relaxation was almost impossible so he felt worse.,Mike found all of the beaches were closed because of a virus and he had to stay in his hotel.,Mike met a beautiful girl there who he took home and married.
test.sa-sb.sa-b::00368,Mike had a very stressful job. He needed a vacation. So he took one. He headed to the sunny beaches of mexico.,0.0,content_diversity,With the pressure of work gone he started to think about quitting his job.,He enjoyed being chilled so much he decided to make a career move.,Without the stress he was much happier so thought he would look for a new job.,"With no work to bother him , he thought he may find some other work when he got back.","Mike thought about sitching jobs, such was the relief of being away from work."
